alpha,beta,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std
5.000000000000000000e-01,2.500000000000000000e-01,3.700000000000000000e+01,6.954292854102998689e+00,6.502648686186630889e-02,1.534648653449714795e+00,8.932195917719197853e-01,3.971528441559305289e+00,3.193187501237715331e+00,8.999999999999984013e+00,0.000000000000000000e+00,8.337793009522180832e-01,1.777718841451461917e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.800000000000000000e+01,6.928497709123621284e+00,4.191233146437001872e-02,1.462258668318189736e+00,1.056873361726905491e+00,4.134474811855369580e+00,2.820257312903176050e+00,6.499999999999992895e+00,0.000000000000000000e+00,8.864222426975804092e-01,1.328883575385241544e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.900000000000000000e+01,6.928596766671793361e+00,4.450426806545143554e-02,1.460240940393598974e+00,7.503883608452387444e-01,4.607945086445951688e+00,3.570636605284659204e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.399383822581307779e-01,1.635388644097196253e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.000000000000000000e+01,6.929868164599393587e+00,4.761298523687091527e-02,1.354816239877542294e+00,9.191834839419329439e-01,4.289699116223918196e+00,3.045877693377504247e+00,6.899999999999991473e+00,0.000000000000000000e+00,8.006468225029635954e-01,1.754924270196351888e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.100000000000000000e+01,6.932187293829816355e+00,4.857747855452775043e-02,1.560515811122496377e+00,8.495668426747617907e-01,4.623134383142593506e+00,3.549854255890198207e+00,6.499999999999992895e+00,0.000000000000000000e+00,8.508225232005038885e-01,1.510040401946811661e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.200000000000000000e+01,6.945189540140709994e+00,5.925007296609219321e-02,1.490756324493597296e+00,9.145938187411859488e-01,4.175645164842352486e+00,3.100899228766662130e+00,8.899999999999984368e+00,0.000000000000000000e+00,8.222435507676119082e-01,1.822195954659152628e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.300000000000000000e+01,6.931299681715477945e+00,4.868274402814556229e-02,1.494691345651928849e+00,8.610651089281449178e-01,4.267290428787863021e+00,3.001483083447596734e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.525924712962523744e-01,1.485356466256284591e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.400000000000000000e+01,6.948204270172327668e+00,5.859947418205520980e-02,1.659469854200673611e+00,9.864419987859857075e-01,4.264177125933384715e+00,3.462492043399100883e+00,9.099999999999983658e+00,0.000000000000000000e+00,8.579879489000579174e-01,1.749602090127270471e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.500000000000000000e+01,6.938524257449269150e+00,5.095613683966815355e-02,1.453298176905843953e+00,8.778889246287653325e-01,4.007823349331175677e+00,2.873373070152589026e+00,8.799999999999984723e+00,0.000000000000000000e+00,8.344310478320120517e-01,1.730672384624222793e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.600000000000000000e+01,6.947940932808411851e+00,5.659986026470106152e-02,1.461481659625093910e+00,8.104617437930597967e-01,3.916254977165394280e+00,3.145616095110968846e+00,8.799999999999984723e+00,0.000000000000000000e+00,8.670914328723328124e-01,1.564393769465788064e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.700000000000000000e+01,6.931197296185411361e+00,4.735221273399447400e-02,1.363136050653651399e+00,9.405605248782504813e-01,4.215909200108852950e+00,3.361076291466785992e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.603264220526279926e-01,1.395295129743834295e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.800000000000000000e+01,6.956152797463645676e+00,6.511015660902985669e-02,1.347896473756262203e+00,9.435654746660600001e-01,4.246967857944796698e+00,3.305116023925337210e+00,8.399999999999986144e+00,0.000000000000000000e+00,8.575765152768993760e-01,1.636507749635850995e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.900000000000000000e+01,6.936866301799136103e+00,5.265803081697956883e-02,1.608817831406716747e+00,9.826834950974590033e-01,4.469733458364837375e+00,3.045822003981365267e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.600973405740274247e-01,1.425752164722718096e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.000000000000000000e+01,6.945600081578944263e+00,6.150295395163305617e-02,1.462669714281140898e+00,8.807308372656360573e-01,4.199400666029768026e+00,3.148076077425035812e+00,8.799999999999984723e+00,0.000000000000000000e+00,8.227521673850419770e-01,1.725785380897371935e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.100000000000000000e+01,6.931610299628586880e+00,5.238283638168559492e-02,1.614920718639013097e+00,9.793117803667484855e-01,4.436328415516440415e+00,3.293340629156111365e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.278575825454477233e-01,1.600837449481328778e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.200000000000000000e+01,6.938083573485816835e+00,5.616898385791863069e-02,1.306731740740009196e+00,1.025943210331969446e+00,4.507791091575422016e+00,2.967934146917795779e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.612584871779291884e-01,1.483621747767088495e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.300000000000000000e+01,6.935824024154679357e+00,5.803739460768551212e-02,1.712154683774105735e+00,1.044519497266009678e+00,4.743547234044608985e+00,3.418253686258850177e+00,6.999999999999991118e+00,0.000000000000000000e+00,7.980647617139103867e-01,1.828350987228551106e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.400000000000000000e+01,6.925751275274478758e+00,4.016472017855739901e-02,1.359612835967693778e+00,8.605559745400581662e-01,4.339454839868273517e+00,2.902170702599996321e+00,6.899999999999991473e+00,0.000000000000000000e+00,8.351347034745409958e-01,1.541353036273342414e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.500000000000000000e+01,6.937724909881771040e+00,5.320627288569942243e-02,1.537012667200304827e+00,9.715544203378626564e-01,4.426428216342463529e+00,2.938935475038308542e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.697560103710436641e-01,1.393716680333941804e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.600000000000000000e+01,6.950917368443133348e+00,6.326777681856372848e-02,1.479031516007621949e+00,9.732836792178143348e-01,4.290723822027693757e+00,3.202274787669746825e+00,8.299999999999986500e+00,0.000000000000000000e+00,8.567478436632623984e-01,1.654988422197315456e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.700000000000000000e+01,6.945457692819505979e+00,5.867872236339630176e-02,1.496845609728453264e+00,9.576503664108447778e-01,4.328448088398648252e+00,3.656586480921046878e+00,8.599999999999985434e+00,0.000000000000000000e+00,8.419663154462715404e-01,1.670793152879661292e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.800000000000000000e+01,6.936432920527212609e+00,5.061741320822780305e-02,1.473831926083053689e+00,9.039948150909793423e-01,4.139716796492288964e+00,3.117401402264202037e+00,8.699999999999985079e+00,0.000000000000000000e+00,8.156266552067227282e-01,1.850518880569476388e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.900000000000000000e+01,6.935410980722210184e+00,5.208182059313352236e-02,1.391008761826579621e+00,8.274247428338421528e-01,4.405784952094792928e+00,3.170193297658876919e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.693465984984466433e-01,1.483322524822781874e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.000000000000000000e+01,6.931748172825815679e+00,5.794889783611427425e-02,1.677554895023727788e+00,9.173078251653861148e-01,4.482211022750362872e+00,3.283868040169485525e+00,6.999999999999991118e+00,0.000000000000000000e+00,7.874374388567035865e-01,1.702955348970751903e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.100000000000000000e+01,6.931124983920441629e+00,4.879207694879866136e-02,1.495425430326763561e+00,8.813236438790243987e-01,4.633763631060156207e+00,3.722695523485821223e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.282413356993704179e-01,1.620968123430394647e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.200000000000000000e+01,6.935606046559155580e+00,5.399298612380808160e-02,1.549546691237817075e+00,8.879264750186219857e-01,4.212940460033721912e+00,3.319230153615547518e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.387452332339516703e-01,1.539181471293243619e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.300000000000000000e+01,6.948259122785190200e+00,5.764070744756166764e-02,1.521663345469173256e+00,9.339246814290889098e-01,4.168324698476876478e+00,3.198558119543413181e+00,8.399999999999986144e+00,0.000000000000000000e+00,8.637411991248664656e-01,1.609236653069014145e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.400000000000000000e+01,6.929324483929039324e+00,4.636997244898047321e-02,1.370088853515295524e+00,8.720195186968109358e-01,4.673516456271681108e+00,3.514441534482692475e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.326231202425972144e-01,1.611903696614813697e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.500000000000000000e+01,6.932268426321771315e+00,5.256410196572950527e-02,1.391123952807933106e+00,9.100466340428647882e-01,4.431612732586969194e+00,3.307449322425520588e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.312014094357978999e-01,1.591308017925663898e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.600000000000000000e+01,6.947248889408250250e+00,6.272861293179761433e-02,1.534053035585645208e+00,8.858689323749576738e-01,4.313028867141674105e+00,3.243228439525158269e+00,8.499999999999985789e+00,0.000000000000000000e+00,8.318584349302712289e-01,1.733171747525195650e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.700000000000000000e+01,6.933395034390444245e+00,5.282133620646771444e-02,1.473853984428704633e+00,9.848390801607314060e-01,4.563415530777949591e+00,3.460555869032280629e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.175987085830184187e-01,1.673001023786774011e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.800000000000000000e+01,6.943212226983583868e+00,5.480169618013622929e-02,1.550543049740430002e+00,8.880571450476852924e-01,4.314523408706307350e+00,2.873015821299789607e+00,8.499999999999985789e+00,0.000000000000000000e+00,8.732389195846101959e-01,1.536297010912573979e-01
5.000000000000000000e-01,2.500000000000000000e-01,6.900000000000000000e+01,6.938908481903419023e+00,4.685724294522142924e-02,1.499373852883703506e+00,8.232123699797126992e-01,4.026481416718746154e+00,3.038867477145576590e+00,8.699999999999985079e+00,0.000000000000000000e+00,8.812384275820360768e-01,1.505349400807201588e-01
5.000000000000000000e-01,2.500000000000000000e-01,7.000000000000000000e+01,6.940227400005128722e+00,5.323204099817208101e-02,1.392217186273607243e+00,9.248601044760151879e-01,3.988478811937691937e+00,2.945931495012238166e+00,8.699999999999985079e+00,0.000000000000000000e+00,8.374602963952914036e-01,1.716358244929829524e-01
5.000000000000000000e-01,2.500000000000000000e-01,7.100000000000000000e+01,6.939903075049539183e+00,5.422779904231302128e-02,1.528492560562842995e+00,9.472224205005682629e-01,3.890378952879359531e+00,2.517755555449473714e+00,8.599999999999985434e+00,0.000000000000000000e+00,8.525537179296306389e-01,1.636598531259156886e-01
5.000000000000000000e-01,2.500000000000000000e-01,7.200000000000000000e+01,6.933628981500096877e+00,5.028791889154451966e-02,1.378281298371302199e+00,9.080256724100090882e-01,4.381898435832822791e+00,2.688586173537604207e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.645447747864671850e-01,1.423448979916741852e-01
5.000000000000000000e-01,2.500000000000000000e-01,7.300000000000000000e+01,6.933254410983376914e+00,4.836709219769842055e-02,1.544020746183960346e+00,9.465477009841118949e-01,4.856683084559220376e+00,3.751042738171617152e+00,6.399999999999993250e+00,0.000000000000000000e+00,8.523619946809252168e-01,1.505736693347625443e-01
5.000000000000000000e-01,2.500000000000000000e-01,7.400000000000000000e+01,6.937379052045999472e+00,5.417394769454484532e-02,1.566261082308616714e+00,9.852436203897813050e-01,4.667122058431352194e+00,2.948755621751279143e+00,6.299999999999993605e+00,0.000000000000000000e+00,8.877609216884472243e-01,1.282496769267130743e-01
5.000000000000000000e-01,2.500000000000000000e-01,7.500000000000000000e+01,6.941112520191553337e+00,5.568575762202632867e-02,1.440206217141860146e+00,8.981757965180279246e-01,4.150750959361999115e+00,2.980893709418888537e+00,8.599999999999985434e+00,0.000000000000000000e+00,8.144569411868324282e-01,1.853212568283294226e-01
1.000000000000000056e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.956035896823057563e+00,3.811021611045577184e-02,6.848168220144348339e-01,5.900537723858984007e-01,3.965960833637494076e+00,2.655782535957058599e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,2.000000000000000000e+00,6.954278348553026845e+00,2.562232303477030362e-02,1.485675930779637000e+00,9.376623726492292477e-01,4.353757934545015473e+00,2.596945037090963471e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,3.000000000000000000e+00,6.955813250007212289e+00,3.279113727798570882e-02,1.478997293855590422e+00,9.867305649000994716e-01,4.328475735933829505e+00,2.876860084659761618e+00,8.299999999999986500e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,4.000000000000000000e+00,6.956642746602145877e+00,4.243697599489525824e-02,1.493803153678907814e+00,8.908110101422396232e-01,4.685902523333204783e+00,3.019640094215243931e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.409999999999996589e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.000000000000000000e+00,6.955281043599700119e+00,3.221796429969613768e-02,1.503400089806858464e+00,8.697050152116866384e-01,4.132226626858852114e+00,2.887670538954812294e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,7.000000000000000000e+00,6.956065103528414006e+00,3.398210933412996321e-02,1.439216988530003016e+00,9.769298807888912028e-01,4.499978415720796043e+00,3.598220078643273201e+00,8.199999999999986855e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,8.000000000000000000e+00,6.969932463729799466e+00,4.161388729242821577e-02,1.428380828246294421e+00,9.474939650632552279e-01,4.315802528792997528e+00,3.865411653974639705e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,9.000000000000000000e+00,6.954787036395055466e+00,2.726310076594665871e-02,1.295483627955766881e+00,8.582106891863265918e-01,4.871002984672733405e+00,2.714458321650515593e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,1.000000000000000000e+01,6.948596724459100926e+00,2.013146615353168106e-02,1.302742556109052430e+00,7.700302076697861375e-01,4.718019612338669511e+00,2.835112335368146219e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,1.100000000000000000e+01,6.962818237192726301e+00,3.868437030422971351e-02,1.500966406105710638e+00,1.030820277196743406e+00,5.073955286857070313e+00,3.861536014487128909e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,1.200000000000000000e+01,6.966923448514291017e+00,4.050904645203256410e-02,1.409983320799345519e+00,8.267900809904431547e-01,4.172964057536885818e+00,3.598077726178101177e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
